Reserva;Hospede;Email;Contagem de Reserva;DataCheckin
425674;Eliane Duarte;eduarte@outlook.com;1.0;4/28/25
426025;Luciana Melo;lmelo@hotmail.com;1.0;4/28/25
426011;Simone Azevedo;sazevedo@uol.com.br;1.0;4/28/25
425884;Juliana Pereira;juliana400@uol.com.br;1.0;4/28/25
425809;Roberto Macedo;roberto521@yahoo.com.br;1.0;4/28/25
425664;Marcos Cavalcanti;marcos421@gmail.com;1.0;4/28/25
425726;Priscila Gomes;priscila18@yahoo.com.br;1.0;4/28/25
426069;Camila Rocha;camila373@uol.com.br;1.0;4/28/25
425717;Rafael Alves;ralves@outlook.com;1.0;4/28/25
425817;Aline Castro;aline729@hotmail.com;1.0;4/28/25
425974;Aline Castro;acastro@uol.com.br;1.0;4/28/25
426087;Carlos Souza;carlos.souza@uol.com.br;1.0;4/28/25
425647;André Correia;acorreia@gmail.com;1.0;4/28/25
426056;Juliana Pereira;jpereira@uol.com.br;1.0;4/28/25
425821;Simone Azevedo;sazevedo@gmail.com;2.0;4/28/25
425760;Eduardo Cunha;ecunha@yahoo.com.br;1.0;4/28/25
426074;Débora Lopes;débora.lopes@yahoo.com.br;1.0;4/28/25
425654;Camila Rocha;camila513@yahoo.com.br;1.0;4/28/25
425752;Vinícius Pinto;vinícius744@yahoo.com.br;1.0;4/28/25
425773;Larissa Ferreira;larissa.ferreira@uol.com.br;1.0;4/28/25
425848;Marcos Cavalcanti;marcos.cavalcanti@uol.com.br;1.0;4/28/25
425815;André Correia;acorreia@hotmail.com;1.0;4/28/25
425906;Gustavo Araujo;gustavo535@gmail.com;1.0;4/28/25
425809;Rodrigo Teixeira;rodrigo560@hotmail.com;1.0;4/28/25
425832;Priscila Gomes;priscila.gomes@outlook.com;1.0;4/28/25
425832;Tatiane Monteiro;tatiane834@uol.com.br;1.0;4/28/25
426031;Larissa Ferreira;larissa.ferreira@gmail.com;1.0;4/28/25
425661;Débora Lopes;débora258@hotmail.com;1.0;4/28/25
426039;Fernanda Lima;fernanda25@hotmail.com;1.0;4/28/25
426079;Rafael Alves;rafael283@hotmail.com;1.0;4/28/25
425743;Patrícia Moreira;pmoreira@gmail.com;1.0;4/28/25
426075;Larissa Ferreira;larissa.ferreira@outlook.com;1.0;4/28/25
425798;Felipe Ramos;framos@hotmail.com;1.0;4/28/25
425774;Isabela Cardoso;icardoso@yahoo.com.br;1.0;4/28/25
426031;Simone Azevedo;sazevedo@outlook.com;1.0;4/28/25
425879;Luciana Melo;luciana.melo@outlook.com;1.0;4/28/25
425675;Patrícia Moreira;patrícia256@outlook.com;1.0;4/28/25
425816;Larissa Ferreira;lferreira@yahoo.com.br;1.0;4/28/25
425712;Bruno Santos;bsantos@yahoo.com.br;1.0;4/28/25
425713;Fábio Nascimento;fábio.nascimento@outlook.com;1.0;4/28/25
426082;Larissa Ferreira;larissa.ferreira@gmail.com;1.0;4/28/25
425680;Rodrigo Teixeira;rodrigo.teixeira@yahoo.com.br;1.0;4/28/25
425789;Diego Martins;diego.martins@hotmail.com;1.0;4/28/25
425891;Rodrigo Teixeira;rodrigo.teixeira@yahoo.com.br;1.0;4/28/25
426087;Henrique Dias;hdias@yahoo.com.br;1.0;4/28/25
426009;Mariana Costa;mcosta@gmail.com;1.0;4/28/25
425797;Carlos Souza;carlos314@gmail.com;1.0;4/28/25
425690;Renata Freitas;renata512@gmail.com;1.0;4/28/25
425957;Patrícia Moreira;patrícia.moreira@outlook.com;1.0;4/28/25
425890;Luciana Melo;luciana.melo@gmail.com;1.0;4/28/25
426071;Felipe Ramos;framos@gmail.com;1.0;4/28/25
426076;Isabela Cardoso;isabela.cardoso@gmail.com;1.0;4/28/25
425699;Patrícia Moreira;patrícia.moreira@gmail.com;1.0;4/28/25
426084;Rafael Alves;rafael.alves@yahoo.com.br;1.0;4/28/25
426068;Diego Martins;diego.martins@hotmail.com;1.0;4/28/25
426117;Ana Silva;ana523@uol.com.br;1.0;4/28/25
425702;Rodrigo Teixeira;rodrigo705@gmail.com;1.0;4/28/25
425830;Larissa Ferreira;larissa612@outlook.com;1.0;4/28/25
426005;Natália Campos;natália.campos@hotmail.com;1.0;4/28/25
426114;Ana Silva;asilva@hotmail.com;2.0;4/28/25
425848;Henrique Dias;henrique46@uol.com.br;1.0;4/28/25
425746;Isabela Cardoso;isabela.cardoso@gmail.com;1.0;4/28/25
425754;Aline Castro;aline.castro@gmail.com;1.0;4/28/25
426168;Eduardo Cunha;ecunha@uol.com.br;1.0;4/28/25
425884;Paulo Figueiredo;pfigueiredo@yahoo.com.br;1.0;4/28/25
426151;Tatiane Monteiro;tatiane168@outlook.com;1.0;4/28/25
426050;Bruno Santos;bruno.santos@outlook.com;1.0;4/28/25
425905;Leandro Vieira;leandro.vieira@uol.com.br;1.0;4/28/25
425827;Roberto Macedo;rmacedo@hotmail.com;1.0;4/27/25
425995;Paulo Figueiredo;paulo42@hotmail.com;1.0;4/27/25
425937;Rafael Alves;ralves@outlook.com;1.0;4/27/25
425977;Cristina Batista;cristina.batista@hotmail.com;1.0;4/27/25
426056;Eliane Duarte;eliane578@hotmail.com;1.0;4/27/25
425834;Henrique Dias;henrique595@outlook.com;2.0;4/27/25
425851;Tatiane Monteiro;tatiane952@gmail.com;1.0;4/27/25
426153;Marcos Cavalcanti;marcos47@hotmail.com;1.0;4/27/25
426044;Rodrigo Teixeira;rodrigo113@uol.com.br;1.0;4/27/25
425812;Luciana Melo;lmelo@hotmail.com;1.0;4/27/25
425947;Camila Rocha;camila.rocha@gmail.com;1.0;4/27/25
426072;Cristina Batista;cristina.batista@gmail.com;1.0;4/27/25
425898;Paulo Figueiredo;pfigueiredo@yahoo.com.br;1.0;4/27/25
426136;Natália Campos;ncampos@yahoo.com.br;1.0;4/27/25
425763;Isabela Cardoso;isabela.cardoso@yahoo.com.br;1.0;4/27/25
425723;Simone Azevedo;simone40@gmail.com;1.0;4/27/25
426003;Juliana Pereira;jpereira@hotmail.com;1.0;4/27/25
426103;Pedro Oliveira;pedro685@gmail.com;1.0;4/27/25
425784;André Correia;acorreia@uol.com.br;1.0;4/27/25
425895;Patrícia Moreira;pmoreira@uol.com.br;1.0;4/27/25
426108;Diego Martins;diego.martins@yahoo.com.br;1.0;4/27/25
426001;Isabela Cardoso;icardoso@yahoo.com.br;1.0;4/27/25
425854;Vanessa Mendes;vanessa394@yahoo.com.br;1.0;4/27/25
425859;Bruno Santos;bsantos@yahoo.com.br;1.0;4/27/25
425904;Leonardo Ribeiro;leonardo518@uol.com.br;1.0;4/27/25
425795;André Correia;andré636@hotmail.com;1.0;4/27/25
425988;Marcos Cavalcanti;marcos717@uol.com.br;1.0;4/27/25
426130;Tatiane Monteiro;tmonteiro@gmail.com;1.0;4/27/25
425944;Cristina Batista;cristina.batista@outlook.com;1.0;4/27/25
426146;Renata Freitas;rfreitas@gmail.com;1.0;4/27/25
426020;Vinícius Pinto;vinícius711@yahoo.com.br;1.0;4/27/25
426066;Isabela Cardoso;isabela392@outlook.com;1.0;4/27/25
426049;Paulo Figueiredo;pfigueiredo@hotmail.com;1.0;4/27/25
426144;Luciana Melo;luciana.melo@outlook.com;1.0;4/27/25
425779;Eduardo Cunha;eduardo229@gmail.com;1.0;4/27/25
425862;André Correia;acorreia@uol.com.br;1.0;4/27/25
425993;Eliane Duarte;eliane.duarte@uol.com.br;1.0;4/27/25
425991;Pedro Oliveira;pedro516@outlook.com;1.0;4/27/25
425765;Pedro Oliveira;pedro557@hotmail.com;1.0;4/27/25
426067;Larissa Ferreira;larissa380@uol.com.br;1.0;4/27/25
426094;Marcelo Barbosa;mbarbosa@yahoo.com.br;1.0;4/27/25
426181;Carlos Souza;csouza@yahoo.com.br;1.0;4/27/25
426108;Carlos Souza;carlos.souza@outlook.com;1.0;4/27/25
425839;Eliane Duarte;eliane910@hotmail.com;2.0;4/27/25
425886;Fernanda Lima;fernanda229@yahoo.com.br;1.0;4/27/25
426136;Luciana Melo;luciana803@yahoo.com.br;1.0;4/27/25
426217;Felipe Ramos;felipe709@uol.com.br;1.0;4/27/25
426227;Rodrigo Teixeira;rodrigo338@hotmail.com;1.0;4/27/25
425786;Priscila Gomes;priscila32@yahoo.com.br;2.0;4/27/25
425930;Larissa Ferreira;larissa805@gmail.com;1.0;4/27/25
425989;Vanessa Mendes;vanessa549@hotmail.com;1.0;4/27/25
426112;Camila Rocha;camila.rocha@gmail.com;1.0;4/27/25
426045;André Correia;andré183@gmail.com;1.0;4/27/25
425794;Mariana Costa;mcosta@yahoo.com.br;2.0;4/27/25
426057;Bruno Santos;bruno183@hotmail.com;1.0;4/27/25
426191;Carlos Souza;csouza@gmail.com;1.0;4/27/25
425817;Felipe Ramos;felipe.ramos@hotmail.com;1.0;4/27/25
426049;Eliane Duarte;eliane51@yahoo.com.br;1.0;4/27/25
425789;Rodrigo Teixeira;rodrigo307@yahoo.com.br;1.0;4/27/25
425838;Larissa Ferreira;larissa.ferreira@hotmail.com;1.0;4/27/25
425966;Vinícius Pinto;vinícius969@yahoo.com.br;1.0;4/27/25
426035;Rodrigo Teixeira;rodrigo.teixeira@hotmail.com;1.0;4/27/25
425889;André Correia;andré230@hotmail.com;1.0;4/27/25
426003;Camila Rocha;camila.rocha@yahoo.com.br;1.0;4/27/25
426112;Fábio Nascimento;fnascimento@uol.com.br;1.0;4/27/25
425811;Mariana Costa;mcosta@hotmail.com;1.0;4/27/25
425954;Felipe Ramos;felipe.ramos@outlook.com;1.0;4/27/25
426080;Renata Freitas;rfreitas@gmail.com;1.0;4/27/25
426009;Isabela Cardoso;icardoso@yahoo.com.br;1.0;4/27/25
425812;Vinícius Pinto;vpinto@hotmail.com;1.0;4/27/25
425797;Priscila Gomes;priscila956@outlook.com;1.0;4/27/25
425780;Eduardo Cunha;eduardo.cunha@hotmail.com;1.0;4/27/25
425782;Leonardo Ribeiro;leonardo665@outlook.com;1.0;4/27/25
425994;Patrícia Moreira;patrícia199@yahoo.com.br;1.0;4/27/25
426078;Marcos Cavalcanti;mcavalcanti@uol.com.br;1.0;4/27/25
426052;Bruno Santos;bruno136@uol.com.br;1.0;4/27/25
425947;Rafael Alves;rafael701@hotmail.com;1.0;4/27/25
425806;Carlos Souza;csouza@yahoo.com.br;1.0;4/27/25
426225;Marcos Cavalcanti;mcavalcanti@gmail.com;1.0;4/27/25
426063;Patrícia Moreira;patrícia.moreira@gmail.com;1.0;4/27/25
425861;Camila Rocha;camila.rocha@gmail.com;1.0;4/27/25
426163;Rafael Alves;rafael.alves@hotmail.com;1.0;4/27/25
426214;Henrique Dias;hdias@hotmail.com;1.0;4/27/25
426239;Eliane Duarte;eduarte@outlook.com;1.0;4/27/25
426102;Fábio Nascimento;fnascimento@uol.com.br;1.0;4/27/25
425828;Natália Campos;natália525@yahoo.com.br;1.0;4/27/25
426051;Cristina Batista;cristina790@uol.com.br;1.0;4/27/25
425807;Marcos Cavalcanti;marcos330@hotmail.com;1.0;4/27/25
425915;Eduardo Cunha;eduardo.cunha@gmail.com;1.0;4/27/25
426215;Marcelo Barbosa;marcelo946@outlook.com;1.0;4/27/25
425902;Patrícia Moreira;pmoreira@uol.com.br;1.0;4/27/25
426078;Pedro Oliveira;pedro.oliveira@gmail.com;1.0;4/27/25
426185;Roberto Macedo;roberto.macedo@uol.com.br;1.0;4/27/25
426085;Simone Azevedo;simone.azevedo@gmail.com;1.0;4/27/25
426007;Tatiane Monteiro;tatiane997@uol.com.br;1.0;4/27/25
426083;Renata Freitas;renata.freitas@uol.com.br;1.0;4/27/25
425866;Renata Freitas;renata.freitas@hotmail.com;1.0;4/27/25
426110;Felipe Ramos;felipe.ramos@outlook.com;1.0;4/27/25
426038;Mariana Costa;mariana821@gmail.com;1.0;4/26/25
426203;Eliane Duarte;eliane512@gmail.com;1.0;4/26/25
425850;Diego Martins;diego.martins@gmail.com;1.0;4/26/25
426019;Fábio Nascimento;fábio580@hotmail.com;1.0;4/26/25
426015;Patrícia Moreira;pmoreira@uol.com.br;1.0;4/26/25
426089;Patrícia Moreira;patrícia.moreira@outlook.com;1.0;4/26/25
425894;Patrícia Moreira;pmoreira@hotmail.com;1.0;4/26/25
425926;Roberto Macedo;roberto2@gmail.com;1.0;4/26/25
425907;Bruno Santos;bruno.santos@outlook.com;1.0;4/26/25
425854;Mariana Costa;mariana686@hotmail.com;1.0;4/26/25
426250;Renata Freitas;renata693@gmail.com;1.0;4/26/25
426043;Marcos Cavalcanti;marcos.cavalcanti@gmail.com;1.0;4/26/25
425988;Simone Azevedo;simone.azevedo@uol.com.br;1.0;4/26/25
425873;Vinícius Pinto;vpinto@yahoo.com.br;1.0;4/26/25
425917;Carlos Souza;csouza@hotmail.com;1.0;4/26/25
425819;Larissa Ferreira;larissa.ferreira@outlook.com;1.0;4/26/25
425906;Patrícia Moreira;pmoreira@gmail.com;1.0;4/26/25
426177;Thiago Carvalho;tcarvalho@yahoo.com.br;1.0;4/26/25
426278;Mariana Costa;mariana.costa@uol.com.br;1.0;4/26/25
425996;Ana Silva;asilva@hotmail.com;1.0;4/26/25
426150;Vanessa Mendes;vmendes@gmail.com;1.0;4/26/25
425887;Camila Rocha;camila.rocha@yahoo.com.br;1.0;4/26/25
426023;Débora Lopes;débora.lopes@uol.com.br;1.0;4/26/25
426167;Priscila Gomes;priscila879@gmail.com;1.0;4/26/25
425816;Simone Azevedo;sazevedo@gmail.com;1.0;4/26/25
425908;Simone Azevedo;sazevedo@outlook.com;1.0;4/26/25
426279;Eliane Duarte;eliane.duarte@outlook.com;1.0;4/26/25
426216;Rafael Alves;rafael179@uol.com.br;1.0;4/26/25
425956;Felipe Ramos;felipe.ramos@hotmail.com;1.0;4/26/25
426074;Thiago Carvalho;thiago.carvalho@outlook.com;1.0;4/26/25
426038;Débora Lopes;débora443@gmail.com;1.0;4/26/25
426129;Carlos Souza;carlos.souza@outlook.com;1.0;4/26/25
426015;Débora Lopes;débora.lopes@gmail.com;1.0;4/26/25
426029;Pedro Oliveira;pedro.oliveira@yahoo.com.br;1.0;4/26/25
426289;Felipe Ramos;framos@outlook.com;1.0;4/26/25
425945;Bruno Santos;bsantos@uol.com.br;1.0;4/26/25
426162;Tatiane Monteiro;tatiane643@yahoo.com.br;1.0;4/26/25
426002;Juliana Pereira;juliana928@uol.com.br;1.0;4/26/25
426288;Thiago Carvalho;tcarvalho@gmail.com;1.0;4/26/25
426081;André Correia;acorreia@outlook.com;1.0;4/26/25
425928;Priscila Gomes;pgomes@gmail.com;1.0;4/26/25
426215;Leonardo Ribeiro;lribeiro@uol.com.br;1.0;4/26/25
425989;André Correia;andré934@yahoo.com.br;1.0;4/26/25
426227;Simone Azevedo;simone403@hotmail.com;1.0;4/26/25
426207;Pedro Oliveira;pedro127@outlook.com;1.0;4/26/25
426047;Rafael Alves;rafael.alves@yahoo.com.br;1.0;4/26/25
425907;Patrícia Moreira;patrícia.moreira@gmail.com;1.0;4/26/25
425954;Natália Campos;natália273@gmail.com;1.0;4/26/25
425930;Vanessa Mendes;vmendes@hotmail.com;1.0;4/26/25
426237;Mariana Costa;mcosta@hotmail.com;1.0;4/26/25
426335;Larissa Ferreira;larissa238@uol.com.br;1.0;4/26/25
426292;Carlos Souza;carlos.souza@gmail.com;1.0;4/26/25
426184;Thiago Carvalho;tcarvalho@yahoo.com.br;1.0;4/26/25
426224;Marcelo Barbosa;marcelo731@outlook.com;1.0;4/26/25
425886;Felipe Ramos;felipe100@hotmail.com;2.0;4/26/25
426045;Diego Martins;dmartins@uol.com.br;1.0;4/25/25
426114;Juliana Pereira;juliana22@hotmail.com;1.0;4/25/25
426329;Larissa Ferreira;larissa492@uol.com.br;2.0;4/25/25
426247;Ana Silva;ana.silva@yahoo.com.br;1.0;4/25/25
425933;Roberto Macedo;roberto160@yahoo.com.br;1.0;4/25/25
425995;Simone Azevedo;simone.azevedo@gmail.com;1.0;4/25/25
426320;Fábio Nascimento;fábio652@gmail.com;1.0;4/25/25
426244;Henrique Dias;henrique.dias@outlook.com;1.0;4/25/25
425901;Mariana Costa;mariana927@outlook.com;1.0;4/25/25
426150;Simone Azevedo;simone.azevedo@gmail.com;1.0;4/25/25
426078;Eliane Duarte;eduarte@outlook.com;1.0;4/25/25
426022;Fábio Nascimento;fnascimento@uol.com.br;1.0;4/25/25
425982;Eduardo Cunha;ecunha@outlook.com;1.0;4/25/25
425964;Juliana Pereira;jpereira@hotmail.com;1.0;4/25/25
426305;Natália Campos;ncampos@outlook.com;1.0;4/25/25
425928;Rodrigo Teixeira;rteixeira@hotmail.com;1.0;4/25/25
426144;André Correia;andré349@gmail.com;1.0;4/25/25
426260;Camila Rocha;camila.rocha@hotmail.com;1.0;4/25/25
426281;Eduardo Cunha;eduardo.cunha@hotmail.com;1.0;4/25/25
426346;Marcos Cavalcanti;marcos.cavalcanti@yahoo.com.br;1.0;4/25/25
426005;Roberto Macedo;roberto526@hotmail.com;1.0;4/25/25
425880;Vinícius Pinto;vinícius432@hotmail.com;1.0;4/25/25
426164;Diego Martins;diego233@uol.com.br;1.0;4/25/25
426350;Renata Freitas;renata503@gmail.com;1.0;4/25/25
425980;Leonardo Ribeiro;lribeiro@hotmail.com;1.0;4/25/25
426360;Natália Campos;natália.campos@hotmail.com;1.0;4/25/25
426177;Paulo Figueiredo;pfigueiredo@yahoo.com.br;1.0;4/25/25
426241;Gustavo Araujo;gustavo.araujo@gmail.com;1.0;4/25/25
426002;Renata Freitas;renata.freitas@gmail.com;1.0;4/25/25
425945;Aline Castro;aline345@uol.com.br;1.0;4/25/25
426276;Vinícius Pinto;vinícius191@hotmail.com;1.0;4/25/25
425998;Luciana Melo;luciana.melo@uol.com.br;1.0;4/25/25
426061;Simone Azevedo;sazevedo@hotmail.com;1.0;4/25/25
426296;Vinícius Pinto;vinícius.pinto@yahoo.com.br;1.0;4/25/25
425892;Simone Azevedo;sazevedo@gmail.com;1.0;4/25/25
425985;Thiago Carvalho;thiago.carvalho@yahoo.com.br;1.0;4/25/25
425996;Simone Azevedo;sazevedo@gmail.com;1.0;4/25/25
425976;Aline Castro;acastro@yahoo.com.br;1.0;4/25/25
426097;Leonardo Ribeiro;leonardo.ribeiro@outlook.com;1.0;4/25/25
426048;Renata Freitas;rfreitas@outlook.com;1.0;4/25/25
426338;Natália Campos;natália.campos@hotmail.com;1.0;4/25/25
426323;Bruno Santos;bsantos@gmail.com;1.0;4/25/25
426093;Henrique Dias;henrique.dias@uol.com.br;1.0;4/25/25
426026;Marcelo Barbosa;mbarbosa@gmail.com;1.0;4/25/25
425932;Renata Freitas;rfreitas@uol.com.br;2.0;4/25/25
426164;Eduardo Cunha;eduardo9@uol.com.br;1.0;4/25/25
426335;Cristina Batista;cbatista@uol.com.br;1.0;4/25/25
426341;Larissa Ferreira;larissa50@gmail.com;1.0;4/25/25
425954;Priscila Gomes;priscila.gomes@hotmail.com;1.0;4/25/25
426088;Roberto Macedo;rmacedo@uol.com.br;1.0;4/25/25
426387;Gustavo Araujo;garaujo@uol.com.br;1.0;4/25/25
425972;Simone Azevedo;simone.azevedo@gmail.com;1.0;4/25/25
426001;Paulo Figueiredo;pfigueiredo@hotmail.com;1.0;4/25/25
425898;Roberto Macedo;roberto.macedo@gmail.com;1.0;4/25/25
426370;Tatiane Monteiro;tatiane.monteiro@outlook.com;1.0;4/25/25
426202;Patrícia Moreira;patrícia.moreira@uol.com.br;1.0;4/25/25
425983;Luciana Melo;luciana30@hotmail.com;1.0;4/25/25
426131;Isabela Cardoso;isabela.cardoso@outlook.com;1.0;4/25/25
425921;Marcos Cavalcanti;marcos577@outlook.com;1.0;4/25/25
426157;Amanda Nunes;amanda.nunes@hotmail.com;1.0;4/25/25
426164;Isabela Cardoso;isabela596@gmail.com;1.0;4/25/25
426363;Fernanda Lima;fernanda136@uol.com.br;1.0;4/25/25
426230;Vanessa Mendes;vanessa.mendes@outlook.com;1.0;4/25/25
426330;Diego Martins;dmartins@hotmail.com;1.0;4/25/25
426253;Simone Azevedo;sazevedo@yahoo.com.br;1.0;4/25/25
426242;Camila Rocha;camila812@outlook.com;1.0;4/25/25
426107;Renata Freitas;rfreitas@outlook.com;1.0;4/25/25
426182;Camila Rocha;crocha@gmail.com;1.0;4/25/25
426216;Débora Lopes;dlopes@uol.com.br;1.0;4/25/25
425953;Fernanda Lima;fernanda.lima@gmail.com;1.0;4/25/25
425935;Vanessa Mendes;vanessa.mendes@hotmail.com;1.0;4/25/25
426312;Thiago Carvalho;thiago.carvalho@uol.com.br;1.0;4/25/25
426264;Vinícius Pinto;vinícius.pinto@outlook.com;1.0;4/25/25
425921;Mariana Costa;mcosta@uol.com.br;1.0;4/25/25
426203;Natália Campos;natália.campos@yahoo.com.br;1.0;4/25/25
426321;Amanda Nunes;amanda878@outlook.com;1.0;4/25/25
426156;Fábio Nascimento;fábio.nascimento@gmail.com;1.0;4/25/25
426001;Henrique Dias;henrique589@gmail.com;1.0;4/25/25
426229;Amanda Nunes;anunes@yahoo.com.br;1.0;4/25/25
426310;Patrícia Moreira;pmoreira@hotmail.com;2.0;4/25/25
426015;Tatiane Monteiro;tatiane.monteiro@yahoo.com.br;1.0;4/25/25
426055;Carlos Souza;csouza@hotmail.com;1.0;4/25/25
426325;Fábio Nascimento;fábio.nascimento@hotmail.com;1.0;4/25/25
425994;Vinícius Pinto;vinícius893@hotmail.com;1.0;4/25/25
426223;Rafael Alves;ralves@gmail.com;1.0;4/25/25
426222;Paulo Figueiredo;paulo874@uol.com.br;1.0;4/25/25
426227;Juliana Pereira;jpereira@outlook.com;1.0;4/25/25
426295;Marcos Cavalcanti;mcavalcanti@gmail.com;1.0;4/25/25
425955;Paulo Figueiredo;paulo331@gmail.com;1.0;4/25/25
426383;Bruno Santos;bruno.santos@yahoo.com.br;1.0;4/25/25
426374;Patrícia Moreira;patrícia225@gmail.com;1.0;4/25/25
426345;Rodrigo Teixeira;rodrigo.teixeira@gmail.com;1.0;4/25/25
426129;Juliana Pereira;juliana.pereira@outlook.com;1.0;4/25/25
426038;Débora Lopes;débora29@yahoo.com.br;1.0;4/25/25
426308;Vinícius Pinto;vinícius.pinto@hotmail.com;1.0;4/25/25
426348;Priscila Gomes;pgomes@gmail.com;1.0;4/25/25
426352;Renata Freitas;renata.freitas@outlook.com;1.0;4/25/25
426232;Eduardo Cunha;eduardo252@yahoo.com.br;1.0;4/25/25
426365;Bruno Santos;bruno.santos@yahoo.com.br;1.0;4/25/25
426156;Gustavo Araujo;garaujo@yahoo.com.br;1.0;4/24/25
426193;Gustavo Araujo;garaujo@hotmail.com;1.0;4/24/25
426175;Luciana Melo;lmelo@hotmail.com;1.0;4/24/25
426059;Henrique Dias;henrique380@hotmail.com;1.0;4/24/25
426252;Débora Lopes;débora357@yahoo.com.br;1.0;4/24/25
426388;Carlos Souza;csouza@yahoo.com.br;1.0;4/24/25
426038;Simone Azevedo;sazevedo@gmail.com;1.0;4/24/25
426351;André Correia;andré.correia@uol.com.br;1.0;4/24/25
426282;Priscila Gomes;priscila.gomes@outlook.com;1.0;4/24/25
426065;Carlos Souza;carlos188@yahoo.com.br;1.0;4/24/25
426286;Vanessa Mendes;vmendes@gmail.com;1.0;4/24/25
426431;Aline Castro;aline800@uol.com.br;1.0;4/24/25
426375;Felipe Ramos;felipe877@uol.com.br;1.0;4/24/25
426048;Paulo Figueiredo;paulo118@uol.com.br;1.0;4/24/25
426283;Felipe Ramos;framos@yahoo.com.br;1.0;4/24/25
426128;Priscila Gomes;priscila331@uol.com.br;1.0;4/24/25
426018;Thiago Carvalho;thiago261@outlook.com;1.0;4/24/25
426022;Isabela Cardoso;isabela.cardoso@uol.com.br;1.0;4/24/25
426045;Eliane Duarte;eduarte@uol.com.br;1.0;4/24/25
426173;Diego Martins;diego.martins@gmail.com;1.0;4/24/25
426360;Vinícius Pinto;vinícius.pinto@outlook.com;1.0;4/24/25
426221;Felipe Ramos;felipe.ramos@hotmail.com;1.0;4/24/25
426310;Vanessa Mendes;vanessa956@uol.com.br;1.0;4/24/25
426074;Aline Castro;aline.castro@yahoo.com.br;1.0;4/24/25
426089;Henrique Dias;henrique.dias@outlook.com;1.0;4/24/25
426367;Gustavo Araujo;gustavo.araujo@uol.com.br;1.0;4/24/25
426015;Aline Castro;aline.castro@gmail.com;1.0;4/24/25
426416;Rodrigo Teixeira;rodrigo855@gmail.com;1.0;4/24/25
426197;Gustavo Araujo;gustavo124@outlook.com;1.0;4/24/25
426381;Natália Campos;ncampos@uol.com.br;1.0;4/24/25
426330;Cristina Batista;cristina.batista@hotmail.com;1.0;4/24/25
426117;Rafael Alves;rafael.alves@gmail.com;1.0;4/24/25
426091;Bruno Santos;bruno115@gmail.com;1.0;4/24/25
425997;Renata Freitas;renata388@outlook.com;1.0;4/24/25
426020;Fernanda Lima;fernanda215@gmail.com;1.0;4/24/25
426226;Carlos Souza;carlos.souza@yahoo.com.br;1.0;4/24/25
426015;Paulo Figueiredo;paulo59@yahoo.com.br;1.0;4/24/25
426392;Bruno Santos;bruno459@gmail.com;1.0;4/24/25
426420;Pedro Oliveira;pedro.oliveira@yahoo.com.br;1.0;4/24/25
426402;Marcos Cavalcanti;marcos.cavalcanti@gmail.com;1.0;4/24/25
426273;Ana Silva;ana.silva@outlook.com;1.0;4/24/25
426288;Débora Lopes;dlopes@outlook.com;1.0;4/24/25
426424;Fernanda Lima;fernanda670@uol.com.br;1.0;4/24/25
426353;Eliane Duarte;eduarte@uol.com.br;1.0;4/24/25
426021;Patrícia Moreira;patrícia.moreira@uol.com.br;1.0;4/24/25
426416;Renata Freitas;renata.freitas@yahoo.com.br;1.0;4/24/25
426010;Priscila Gomes;priscila9@yahoo.com.br;1.0;4/24/25
426197;Cristina Batista;cristina.batista@uol.com.br;1.0;4/24/25
426154;Tatiane Monteiro;tatiane.monteiro@hotmail.com;1.0;4/24/25
426023;Eliane Duarte;eliane174@gmail.com;1.0;4/24/25
426371;Larissa Ferreira;larissa.ferreira@uol.com.br;1.0;4/24/25
426350;André Correia;andré273@gmail.com;1.0;4/24/25
426234;Leonardo Ribeiro;leonardo.ribeiro@uol.com.br;1.0;4/24/25
426368;Cristina Batista;cristina130@uol.com.br;1.0;4/24/25
426424;Leandro Vieira;leandro621@outlook.com;1.0;4/24/25
426151;Marcos Cavalcanti;marcos402@yahoo.com.br;1.0;4/24/25
426172;Vanessa Mendes;vanessa.mendes@outlook.com;1.0;4/24/25
426427;Cristina Batista;cristina.batista@hotmail.com;1.0;4/24/25
426426;Luciana Melo;lmelo@hotmail.com;1.0;4/24/25
426284;Camila Rocha;camila.rocha@hotmail.com;1.0;4/24/25
426022;Roberto Macedo;roberto.macedo@yahoo.com.br;1.0;4/24/25
426317;Aline Castro;aline845@hotmail.com;1.0;4/24/25
426405;Vanessa Mendes;vanessa.mendes@hotmail.com;1.0;4/24/25
426316;Amanda Nunes;anunes@outlook.com;1.0;4/24/25
426246;Marcos Cavalcanti;marcos85@yahoo.com.br;1.0;4/24/25
426160;Vinícius Pinto;vinícius.pinto@yahoo.com.br;1.0;4/24/25
426453;Rafael Alves;rafael104@outlook.com;1.0;4/24/25
426470;Leonardo Ribeiro;lribeiro@hotmail.com;1.0;4/24/25
426053;Marcelo Barbosa;mbarbosa@uol.com.br;1.0;4/24/25
426466;Gustavo Araujo;gustavo479@hotmail.com;1.0;4/24/25
426228;Aline Castro;acastro@gmail.com;2.0;4/24/25
426158;Amanda Nunes;amanda127@outlook.com;1.0;4/24/25
426393;Priscila Gomes;pgomes@hotmail.com;1.0;4/23/25
426327;Leandro Vieira;leandro590@outlook.com;2.0;4/23/25
426105;Aline Castro;aline.castro@outlook.com;1.0;4/23/25
426246;Aline Castro;aline406@yahoo.com.br;1.0;4/23/25
